,black,term_360,conforming,debt_to_income_ratio_missing,loan_amount_std,loan_to_value_ratio_std,no_intro_rate_period_std,intro_rate_period_std,property_value_std,income_std,debt_to_income_ratio_std,loan_amt:prprty_vl,high_priced
2666,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.046544029857073,1.03741939179748,0.32644980956096115,0.0
2673,0.0,1.0,1.0,0.0,-0.7342551143287099,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.04169330373161,3.87111034635691,0.04744611069949134,0.0
2692,1.0,1.0,1.0,0.0,-0.382476120189044,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.022290399229754,1.5858757055831798,0.18139420171693924,0.0
2749,0.0,1.0,1.0,0.0,-0.8661722371310849,0.15355488402687806,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.031645371043149,-1.15640586334531,0.15780707040605915,0.0
2755,0.0,1.0,1.0,0.0,-0.074669500316836,0.29370044072651097,0.244394395255126,-0.215304222414135,-0.3200889336025169,-0.034070734105881004,0.488963078011783,0.5293546363354413,0.0
2770,0.0,1.0,1.0,0.0,-0.99808935993346,0.24730825949003,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.039267940668878,-2.52754664780955,0.30423946919619765,0.0
2772,0.0,1.0,1.0,0.0,-0.646310365793794,0.4318019103224629,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.010510064353628,-0.425130778297711,-0.008053867931677476,0.0
2799,0.0,1.0,1.0,0.0,-1.13000648273584,-2.85812904664572,-4.09174686250922,3.16300840090708,-0.5667671450340881,-0.036496097168613,-2.52754664780955,-0.17908521181366738,0.0
2824,0.0,1.0,1.0,0.0,-0.954116985666002,-0.996267147394936,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.035803136293546,0.306144306749884,0.16701912449726367,0.0
2826,0.0,1.0,1.0,0.0,-1.04206173420092,-0.35881642123123497,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04619754941954,0.214734921118934,0.34508788941180546,0.0
2860,0.0,1.0,1.0,0.0,-1.13000648273584,0.490778676284541,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.04619754941954,0.214734921118934,0.49765314766356883,0.0
2864,0.0,1.0,1.0,0.0,-1.04206173420092,0.23113810220997305,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.038228499356278,-0.425130778297711,0.34138538380294825,0.0
2875,0.0,1.0,1.0,0.0,-1.08603410846838,0.490778676284541,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.043079225481742006,-0.425130778297711,0.40616515209280957,0.0
2914,0.0,1.0,1.0,0.0,-1.17397885700329,-1.59807588917743,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.04550458854447401,0.5803724636427321,0.5067140440433053,0.0
2977,0.0,1.0,1.0,0.0,-0.954116985666002,-0.27601817518979105,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.040307381981477014,0.214734921118934,0.1890992197670889,0.0
3010,0.0,1.0,1.0,0.0,-0.7342551143287099,-1.22021657955152,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.030952410168082006,0.031916149857036,-0.04823245864656489,0.0
3045,0.0,1.0,1.0,0.0,-0.6902827400612521,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.04065386241901,-0.150902621404863,0.00036042015436990756,0.0
3051,0.0,1.0,1.0,0.0,-0.8661722371310849,0.490778676284541,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.040307381981477014,0.9460100061665292,0.15100669003421607,0.0
3065,0.0,1.0,1.0,0.0,-0.7342551143287099,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.037189058043679,0.031916149857036,0.04744611069949134,0.0
3066,1.0,1.0,1.0,0.0,-0.910144611398544,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.04723699073214,0.7631912349046309,0.7684170134648705,0.0
3077,0.0,0.0,1.0,0.0,-0.6902827400612521,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.037535538481212015,0.306144306749884,0.00036042015436990756,0.0
3078,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.296916289081408,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.039960901543944,0.306144306749884,0.0670308056764584,0.0
3079,0.0,1.0,1.0,0.0,-0.954116985666002,0.06964770683657599,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042386264606676,0.031916149857036,0.2280963871782678,0.0
3095,0.0,1.0,1.0,0.0,-0.602337991526336,0.490778676284541,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.039960901543944,-0.059493235773914,-0.013240188374558828,0.0
3103,0.0,1.0,1.0,0.0,-0.8661722371310849,0.347757685884809,0.244394395255126,-0.215304222414135,-0.844280132894604,-0.037535538481212015,0.488963078011783,0.16280033179703512,0.0
3104,0.0,1.0,1.0,0.0,-1.04206173420092,0.23113810220997305,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.043425705919275005,0.3975536923808329,0.34138538380294825,1.0
3105,0.0,1.0,1.0,0.0,-1.04206173420092,-2.2117709674437203,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.04169330373161,-0.425130778297711,-0.014859169914042574,0.0
3109,0.0,1.0,1.0,0.0,-0.7782274885961691,0.490778676284541,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.039614421106411,-0.059493235773914,0.07249614422786513,0.0
3110,0.0,1.0,1.0,0.0,-0.99808935993346,-1.75489894596069,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.044811627669408,1.03741939179748,0.08610898067571908,0.0
3112,0.0,1.0,1.0,0.0,-0.99808935993346,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.044465147231875,0.123325535487985,0.22854755172216998,0.0
3116,1.0,1.0,1.0,0.0,-0.7342551143287099,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.04411866679434099,0.9460100061665292,0.5293546363354413,0.0
3194,0.0,1.0,1.0,0.0,-1.04206173420092,-0.494176680551256,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.044811627669408,0.214734921118934,0.2856665118928227,0.0
3201,0.0,0.0,1.0,0.0,-0.6902827400612521,-0.741577708971811,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.013628388291426,-1.15640586334531,-0.010661213722963525,0.0
3204,0.0,1.0,1.0,0.0,-0.426448494456503,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.443428039318302,-0.034763694980946995,-1.15640586334531,0.169600636061499,0.0
3269,1.0,1.0,1.0,0.0,-0.8661722371310849,-0.3756238548264,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.032684812355747994,0.85460062053558,0.6778755569128548,0.0
3281,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.27174606460235,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.04169330373161,0.5803724636427321,0.04886718768392678,0.0
3290,0.0,0.0,1.0,0.0,-1.08603410846838,-1.40511187338833,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.043425705919275005,0.9460100061665292,0.3755195349180902,0.0
3293,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.014667829604025,-1.15640586334531,0.1805127852456646,0.0
3309,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.04169330373161,-0.425130778297711,0.03384557827794139,0.0
3320,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.038228499356278,-1.15640586334531,0.1329291833130614,1.0
3321,0.0,1.0,1.0,0.0,-1.08603410846838,-2.64717210539455,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.045158108106940986,0.7631912349046309,-0.12722254013650797,0.0
3338,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.042732745044209,0.5803724636427321,0.10335804166152193,0.0
3364,0.0,0.0,1.0,0.0,-1.13000648273584,0.022152073592525003,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.044465147231875,0.214734921118934,0.47636843370101983,0.0
3366,0.0,1.0,1.0,0.0,-0.99808935993346,-2.24487163874992,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.039960901543944,-0.150902621404863,-0.10436559147805524,0.0
3369,0.0,1.0,1.0,0.0,-1.08603410846838,0.129058693097786,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.042732745044209,1.03741939179748,0.4107932841038822,0.0
3372,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.5686042557425129,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.033031292793281014,-2.52754664780955,0.025931586277257744,0.0
3387,0.0,1.0,1.0,0.0,-0.8221998628636271,-1.68726448033086,0.244394395255126,-0.215304222414135,-0.474262815747249,-0.042039784169143,-0.059493235773914,-0.12722254013650797,0.0
3391,0.0,1.0,0.0,0.0,0.7168332364974129,-0.080462586202502,-4.09174686250922,1.2727620521440202,0.296606594976409,-0.0077382208533630014,-0.425130778297711,1.2536235509019737,1.0
3417,0.0,1.0,1.0,0.0,-0.954116985666002,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.043079225481742006,-0.059493235773914,0.2439575878224692,0.0
3445,0.0,1.0,1.0,0.0,-0.910144611398544,-0.35881642123123497,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.04411866679434099,0.5803724636427321,0.15010205235590954,0.0
3448,0.0,1.0,1.0,0.0,-0.954116985666002,0.06964770683657599,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.036149616731079005,-0.425130778297711,0.2280963871782678,0.0
3473,0.0,1.0,1.0,0.0,-1.08603410846838,-1.6661637123651103,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.046890510294607,-0.150902621404863,0.3463786451939231,0.0
3475,1.0,1.0,1.0,0.0,-0.8221998628636271,-0.30449835769189,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.038574979793811005,1.03741939179748,0.6181099626304974,0.0
3480,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.319252415868828,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.031645371043149,-0.150902621404863,0.016284282540779408,0.0
3500,0.0,1.0,1.0,0.0,0.057247622485539,0.316943942873864,0.244394395255126,-0.215304222414135,-0.258419380744624,-0.031991851480682,1.03741939179748,0.6537363934115062,0.0
3512,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.045158108106940986,0.671781849273681,0.2789276431961238,0.0
3524,1.0,1.0,1.0,0.0,-0.030697126049378,-1.0149433056702502,0.244394395255126,-0.215304222414135,-0.011741169313054,-0.022636879667287,0.9460100061665292,-0.027878292696752,0.0
3535,0.0,1.0,1.0,0.0,-1.13000648273584,0.022152073592525003,0.244394395255126,-0.215304222414135,-0.96761923861039,-0.038228499356278,-1.15640586334531,0.47636843370101983,0.0
3536,0.0,1.0,1.0,0.0,-0.8221998628636271,-0.296916289081408,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.027141125355218,-1.15640586334531,0.0670308056764584,0.0
3550,0.0,1.0,1.0,0.0,-0.6902827400612521,0.4154333587524791,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.034763694980946995,-0.425130778297711,0.005574883414804827,0.0
3567,0.0,1.0,1.0,0.0,-0.8221998628636271,0.385754812284738,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.04065386241901,-0.425130778297711,0.09705311187189984,1.0
3589,0.0,1.0,1.0,0.0,-0.7342551143287099,-0.089393557128126,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.036842577606146,0.5803724636427321,0.016284282540779408,0.0
3623,0.0,1.0,1.0,0.0,-0.99808935993346,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.036842577606146,-1.15640586334531,0.2789276431961238,0.0
3641,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.241404983274002,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.014321349166491996,-0.059493235773914,0.03384557827794139,0.0
3655,0.0,1.0,1.0,0.0,-0.910144611398544,0.316943942873864,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.042386264606676,0.7631912349046309,0.19409248115806446,1.0
3690,1.0,0.0,1.0,0.0,-0.7342551143287099,-0.918045575397662,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.035803136293546,0.85460062053558,0.46143285945903273,0.0
3691,0.0,1.0,1.0,0.0,-0.6902827400612521,0.040614247485386,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.04065386241901,-0.425130778297711,0.009668276523237781,0.0
3727,0.0,1.0,1.0,0.0,-0.910144611398544,0.316943942873864,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.029220007980417007,0.031916149857036,0.19409248115806446,0.0
3738,0.0,1.0,1.0,0.0,-1.04206173420092,-0.6755177485034959,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.04550458854447401,0.306144306749884,0.27257850347556184,0.0
3775,0.0,1.0,1.0,0.0,-1.04206173420092,0.490778676284541,-4.09174686250922,3.16300840090708,-0.936784462181443,-0.04169330373161,-2.52754664780955,0.37853129840969807,0.0
3803,0.0,1.0,1.0,0.0,-0.910144611398544,-1.3139670705838602,0.244394395255126,-0.215304222414135,-0.690106250749873,-0.043079225481742006,0.671781849273681,0.053385987216589534,0.0
3804,0.0,1.0,1.0,0.0,-0.954116985666002,-1.4340334889235402,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.04550458854447401,0.85460062053558,0.09372796356186999,0.0
3815,0.0,1.0,1.0,0.0,-0.99808935993346,-2.26891393272733,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.044811627669408,0.123325535487985,-0.17908521181366738,0.0
3821,0.0,1.0,1.0,0.0,-0.954116985666002,0.303655038319764,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.039960901543944,-1.15640586334531,0.21261746544341656,0.0
3854,0.0,1.0,1.0,0.0,-0.8661722371310849,-1.44180864926434,0.244394395255126,-0.215304222414135,-0.5976019214630339,-0.036496097168613,0.488963078011783,-0.03365955297922052,0.0
3881,0.0,1.0,1.0,0.0,-0.954116985666002,0.490778676284541,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.045851068982007,-0.425130778297711,0.2439575878224692,0.0
3889,0.0,1.0,1.0,0.0,-0.382476120189044,0.141260119955254,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.028873527542884,0.306144306749884,0.1650818365288362,0.0
3907,0.0,1.0,1.0,0.0,-1.04206173420092,-1.4148582624073798,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.046890510294607,0.3975536923808329,0.22854755172216998,0.0
3913,0.0,1.0,1.0,0.0,-0.8221998628636271,0.362211494750664,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.04411866679434099,1.5858757055831798,0.12242637343973917,0.0
3941,0.0,1.0,1.0,0.0,-1.13000648273584,0.490778676284541,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.045158108106940986,0.85460062053558,0.4850026974820829,0.0
3951,0.0,1.0,1.0,0.0,-0.514393242991419,0.06964770683657599,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.037535538481212015,-0.425130778297711,0.05563304913111523,0.0
3952,0.0,1.0,1.0,0.0,-0.910144611398544,0.490778676284541,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.037189058043679,-0.059493235773914,0.1805127852456646,0.0
3953,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.041346823294076,-0.425130778297711,0.10335804166152193,0.0
3958,0.0,1.0,1.0,0.0,-0.8661722371310849,0.347757685884809,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.04065386241901,-0.425130778297711,0.14774920118429502,0.0
3959,0.0,1.0,1.0,0.0,-1.08603410846838,-2.03695414874997,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.043425705919275005,-1.15640586334531,0.21137468267932177,0.0
3986,0.0,1.0,1.0,0.0,-0.99808935993346,0.022152073592525003,0.244394395255126,-0.215304222414135,-0.87511490932355,-0.033377773230814,-2.52754664780955,0.24759497088385732,0.0
4025,0.0,1.0,1.0,0.0,-0.646310365793794,-1.30118751961955,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.033724253668348,1.03741939179748,0.007932732304319928,0.0
4040,0.0,1.0,1.0,0.0,-1.08603410846838,-0.741577708971811,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.045158108106940986,0.031916149857036,0.3862363164598476,0.0
4048,0.0,1.0,1.0,0.0,-0.118641874584294,-0.518752941652636,0.244394395255126,-0.215304222414135,-0.165915051457786,-0.031991851480682,-0.425130778297711,0.6181099626304974,0.0
4051,1.0,1.0,1.0,0.0,-0.206586623119211,-1.2807850786063502,0.244394395255126,-0.215304222414135,-0.135080275028839,0.00577451621043,-1.15640586334531,0.014412117119821198,0.0
4070,0.0,1.0,1.0,0.0,-0.5583656172588771,0.4318019103224629,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.038574979793811005,0.85460062053558,-0.008053867931677476,0.0
4088,0.0,0.0,1.0,0.0,-0.8221998628636271,-0.767987865851871,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.039614421106411,-0.425130778297711,0.06354458032653801,0.0
4100,0.0,1.0,1.0,0.0,-1.13000648273584,0.490778676284541,0.244394395255126,-0.215304222414135,-0.998454015039336,-0.04723699073214,0.671781849273681,0.4850026974820829,0.0
4108,0.0,1.0,1.0,0.0,-0.382476120189044,0.141260119955254,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.038921460231345004,-0.059493235773914,0.1650818365288362,0.0
4111,0.0,0.0,1.0,0.0,-0.8221998628636271,-1.0885459294323,0.244394395255126,-0.215304222414135,-0.659271474320926,-0.009470623041028,-2.52754664780955,0.016284282540779408,0.0
4117,0.0,0.0,1.0,0.0,-1.08603410846838,-0.741577708971811,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04411866679434099,1.03741939179748,0.3862363164598476,0.0
4122,0.0,1.0,1.0,0.0,-0.8221998628636271,0.490778676284541,0.244394395255126,-0.215304222414135,-0.813445356465658,-0.040307381981477014,-1.15640586334531,0.11938270404349556,0.0
4136,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.918045575397662,0.244394395255126,-0.215304222414135,-0.412593262889356,-0.03511017541848,-0.425130778297711,0.12242637343973917,0.0
4149,0.0,1.0,1.0,0.0,-0.602337991526336,0.022152073592525003,0.244394395255126,-0.215304222414135,-0.62843669789198,-0.013281907853893,1.5858757055831798,0.007072152342195597,0.0
4169,1.0,1.0,1.0,0.0,-0.206586623119211,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.350923710031463,-0.032338331918215,0.9460100061665292,0.0670308056764584,0.0
4180,0.0,1.0,1.0,0.0,-0.6902827400612521,0.490778676284541,0.244394395255126,-0.215304222414135,-0.751775803607765,-0.037882018918745,0.031916149857036,0.019296046032387267,0.0
4181,0.0,1.0,1.0,0.0,-0.7782274885961691,-0.27174606460235,0.244394395255126,-0.215304222414135,-0.720941027178819,-0.031991851480682,-1.15640586334531,0.04886718768392678,0.0
4182,0.0,1.0,1.0,0.0,-1.04206173420092,-0.286247041280419,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.04065386241901,1.5858757055831798,0.31646328677901014,1.0
4183,0.0,1.0,1.0,0.0,-0.338503745921586,0.385754812284738,0.244394395255126,-0.215304222414135,-0.505097592176195,-0.037189058043679,1.5858757055831798,0.169600636061499,0.0
4196,0.0,0.0,1.0,0.0,-0.8661722371310849,-0.27174606460235,0.244394395255126,-0.215304222414135,-0.782610580036712,-0.043079225481742006,0.5803724636427321,0.11938270404349556,0.0
4200,1.0,1.0,1.0,0.0,-0.470420868723961,0.4013403418049579,0.244394395255126,-0.215304222414135,-0.5359323686051409,-0.020904477479622,-1.15640586334531,0.2521137704165205,1.0
4228,0.0,1.0,1.0,0.0,-0.5583656172588771,-0.286247041280419,0.244394395255126,-0.215304222414135,-0.5667671450340881,-0.042039784169143,1.03741939179748,0.05563304913111523,0.0
4244,0.0,1.0,1.0,0.0,-1.04206173420092,-0.089393557128126,0.244394395255126,-0.215304222414135,-0.905949685752497,-0.044811627669408,-0.425130778297711,0.3599583411063231,1.0
